No.,Time,Source,Destination,Protocol,Length,HID Data,HID DataRA,
9433,31.601292,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9434,31.601316,host,1.45.1,USB,27,,,
9435,31.601666,host,1.45.1,USB,91,40fa040102d100384c05fa8002ec0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d100384c05fa8002ec0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9436,31.604282,1.45.1,host,USB,27,,,
9437,31.621297,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9438,31.621333,host,1.45.1,USB,27,,,
9439,31.621447,host,1.45.1,USB,91,40fa040102d200384c05fa8002ec3200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d200384c05fa8002ec3200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9440,31.62429,1.45.1,host,USB,27,,,
9453,31.641272,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9454,31.641294,host,1.45.1,USB,27,,,
9455,31.641682,host,1.45.1,USB,91,40fa040102d300384c05fa8002ec6300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d300384c05fa8002ec6300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9458,31.644273,1.45.1,host,USB,27,,,
9463,31.662272,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9464,31.662287,host,1.45.1,USB,27,,,
9465,31.66267,host,1.45.1,USB,91,40fa040102d400384c05fa8002ec9400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d400384c05fa8002ec9400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9466,31.664348,1.45.1,host,USB,27,,,
9473,31.682272,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9474,31.682275,host,1.45.1,USB,27,,,
9475,31.682768,host,1.45.1,USB,91,40fa040102d500384c05fa8002ecc500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d500384c05fa8002ecc500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9476,31.684373,1.45.1,host,USB,27,,,
9477,31.702298,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9478,31.70232,host,1.45.1,USB,27,,,
9479,31.702356,host,1.45.1,USB,91,40fa040102d600384c05fa8002ecf600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d600384c05fa8002ecf600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9480,31.704287,1.45.1,host,USB,27,,,
9481,31.722278,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9482,31.722299,host,1.45.1,USB,27,,,
9483,31.722727,host,1.45.1,USB,91,40fa040102d700384c05fa8002ed2700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d700384c05fa8002ed2700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9484,31.724277,1.45.1,host,USB,27,,,
9485,31.743282,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9486,31.743308,host,1.45.1,USB,27,,,
9487,31.743408,host,1.45.1,USB,91,40fa040102d800384c05fa8002ed5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d800384c05fa8002ed5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9488,31.744282,1.45.1,host,USB,27,,,
9489,31.763301,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9490,31.763332,host,1.45.1,USB,27,,,
9491,31.763675,host,1.45.1,USB,91,40fa040102d900384c05fa8002ed8900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102d900384c05fa8002ed8900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9492,31.764291,1.45.1,host,USB,27,,,
9493,31.78328,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9494,31.783297,host,1.45.1,USB,27,,,
9495,31.78397,host,1.45.1,USB,91,40fa040102da00384c05fa8002edba00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102da00384c05fa8002edba00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9496,31.788278,1.45.1,host,USB,27,,,
9497,31.803281,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9498,31.8033,host,1.45.1,USB,27,,,
9499,31.803729,host,1.45.1,USB,91,40fa040102db00384c05fa8002edeb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102db00384c05fa8002edeb00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9500,31.804276,1.45.1,host,USB,27,,,
9501,31.824281,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9502,31.824298,host,1.45.1,USB,27,,,
9503,31.82435,host,1.45.1,USB,91,40fa040102dc00384c05fa8002ee1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102dc00384c05fa8002ee1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9504,31.82828,1.45.1,host,USB,27,,,
9517,31.844283,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9518,31.844297,host,1.45.1,USB,27,,,
9519,31.844874,host,1.45.1,USB,91,40fa040102dd00384c05fa8002ee4d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102dd00384c05fa8002ee4d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9520,31.848299,1.45.1,host,USB,27,,,
9521,31.864286,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9522,31.864313,host,1.45.1,USB,27,,,
9523,31.864676,host,1.45.1,USB,91,40fa040102de00384c05fa8002ee7e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102de00384c05fa8002ee7e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9524,31.868372,1.45.1,host,USB,27,,,
9525,31.884286,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9526,31.884306,host,1.45.1,USB,27,,,
9527,31.884807,host,1.45.1,USB,91,40fa040102df00384c05fa8002eeaf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102df00384c05fa8002eeaf00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9528,31.888362,1.45.1,host,USB,27,,,
9529,31.904304,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9530,31.904327,host,1.45.1,USB,27,,,
9531,31.904382,host,1.45.1,USB,91,40fa040102e000384c05fa8002eee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102e000384c05fa8002eee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9532,31.908302,1.45.1,host,USB,27,,,
9533,31.925286,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9534,31.925305,host,1.45.1,USB,27,,,
9535,31.925696,host,1.45.1,USB,91,40fa040102e100384c05fa8002ef1100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102e100384c05fa8002ef1100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9536,31.928307,1.45.1,host,USB,27,,,
9537,31.945287,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9538,31.945307,host,1.45.1,USB,27,,,
9539,31.945398,host,1.45.1,USB,91,40fa040102e200384c05fa8002ef4200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102e200384c05fa8002ef4200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9540,31.948294,1.45.1,host,USB,27,,,
9541,31.965308,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9542,31.965339,host,1.45.1,USB,27,,,
9543,31.965785,host,1.45.1,USB,91,40fa040102e300384c05fa8002ef7300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102e300384c05fa8002ef7300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9544,31.968308,1.45.1,host,USB,27,,,
9545,31.985285,1.45.1,host,USB,91,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40ed0101ed0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
9546,31.985307,host,1.45.1,USB,27,,,
9547,31.985696,host,1.45.1,USB,91,40fa040102e400384c05fa8002efa400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,40fa040102e400384c05fa8002efa400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
